"","name","X","long","lat","order","hole","piece","group","id","ons_label","Pop_2001","Partic_Per"
"282","Croydon",414,528552.249678697,159658.015782731,39,FALSE,1,9.1,9,"00AH",330584,62
"283","Croydon",415,529315.187023408,159901.625382958,40,FALSE,1,9.1,9,"00AH",330584,62
"284","Croydon",416,529382.37473547,160232.093735267,41,FALSE,1,9.1,9,"00AH",330584,62
"285","Croydon",417,529036.250447147,160477.453351495,42,FALSE,1,9.1,9,"00AH",330584,62
"286","Croydon",418,529397.500239485,160698.6557837,43,FALSE,1,9.1,9,"00AH",330584,62
"287","Croydon",419,529132.250447237,161594.468392536,44,FALSE,1,9.1,9,"00AH",330584,62
"288","Croydon",420,529355.187535445,161987.6250009,45,FALSE,1,9.1,9,"00AH",330584,62
"289","Croydon",421,530446.062928461,162590.594089463,46,FALSE,1,9.1,9,"00AH",330584,62
"290","Croydon",422,530551.50011256,162308.1247132,47,FALSE,1,9.1,9,"00AH",330584,62
"291","Croydon",423,531245.749585206,162424.046633308,48,FALSE,1,9.1,9,"00AH",330584,62
"292","Croydon",424,530665.687376666,163864.687658648,49,FALSE,1,9.1,9,"00AH",330584,62
"293","Croydon",425,530912.187728895,164366.562347117,50,FALSE,1,9.1,9,"00AH",330584,62
"294","Croydon",426,530302.562640327,166845.531181425,51,FALSE,1,9.1,9,"00AH",330584,62
"295","Croydon",427,529902.187855954,167411.765293954,52,FALSE,1,9.1,9,"00AH",330584,62
"296","Croydon",428,530589.749584596,168176.562222665,53,FALSE,1,9.1,9,"00AH",330584,62
"297","Croydon",429,530000.000336046,169199.328303618,54,FALSE,1,9.1,9,"00AH",330584,62
"298","Croydon",430,530298.437968323,169806.422064182,55,FALSE,1,9.1,9,"00AH",330584,62
"299","Croydon",431,531316.999505272,171046.890545339,56,FALSE,1,9.1,9,"00AH",330584,62
"300","Croydon",432,531781.750097706,170986.359857283,57,FALSE,1,9.1,9,"00AH",330584,62
"301","Ealing",591,517394.482500306,184069.773373467,1,FALSE,1,14.1,14,"00AJ",300943,70
"302","Ealing",592,517666.531652559,183690.265661114,2,FALSE,1,14.1,14,"00AJ",300943,70
"303","Ealing",593,517492.062532398,182930.578492407,3,FALSE,1,14.1,14,"00AJ",300943,70
"304","Ealing",594,517825.781060708,182817.7500763,4,FALSE,1,14.1,14,"00AJ",300943,70
"305","Ealing",595,519207.312709995,183589.203005019,5,FALSE,1,14.1,14,"00AJ",300943,70
"306","Ealing",596,519463.218502234,183001.749564472,6,FALSE,1,14.1,14,"00AJ",300943,70
"307","Ealing",597,518752.12525357,182804.218940287,7,FALSE,1,14.1,14,"00AJ",300943,70
"308","Ealing",598,519109.780805903,182510.374972014,8,FALSE,1,14.1,14,"00AJ",300943,70
"309","Ealing",599,520169.74983089,182623.09382012,9,FALSE,1,14.1,14,"00AJ",300943,70
"310","Ealing",600,520932.718919602,183264.030780717,10,FALSE,1,14.1,14,"00AJ",300943,70
"311","Ealing",601,521731.093832346,183000.718396472,11,FALSE,1,14.1,14,"00AJ",300943,70
"312","Ealing",602,521314.594119957,182080.656443614,12,FALSE,1,14.1,14,"00AJ",300943,70
"313","Ealing",603,521891.281224494,180105.202745775,13,FALSE,1,14.1,14,"00AJ",300943,70
"314","Ealing",604,521853.469000459,179872.437305559,14,FALSE,1,14.1,14,"00AJ",300943,70
"315","Ealing",605,521204.843847855,179817.421881506,15,FALSE,1,14.1,14,"00AJ",300943,70
"316","Ealing",606,521350.46893599,179497.781305209,16,FALSE,1,14.1,14,"00AJ",300943,70
"317","Ealing",607,521204.437319855,178772.671544534,17,FALSE,1,14.1,14,"00AJ",300943,70
"318","Ealing",608,520194.030918914,178667.062328435,18,FALSE,1,14.1,14,"00AJ",300943,70
"319","Ealing",609,519428.000070201,179607.562297312,19,FALSE,1,14.1,14,"00AJ",300943,70
"320","Ealing",610,518195.750213053,179277.733945003,20,FALSE,1,14.1,14,"00AJ",300943,70
"321","Ealing",611,518274.499909126,178705.28108047,21,FALSE,1,14.1,14,"00AJ",300943,70
"322","Ealing",612,517698.656580588,178834.609208592,22,FALSE,1,14.1,14,"00AJ",300943,70
"323","Ealing",613,517285.625156205,178357.327928146,23,FALSE,1,14.1,14,"00AJ",300943,70
"324","Ealing",614,517005.687107943,178784.703544545,24,FALSE,1,14.1,14,"00AJ",300943,70
"325","Ealing",615,515184.812354248,178758.171704521,25,FALSE,1,14.1,14,"00AJ",300943,70
"326","Ealing",616,514592.280897697,179087.203384827,26,FALSE,1,14.1,14,"00AJ",300943,70
"327","Ealing",617,513062.765888272,178187.180087989,27,FALSE,1,14.1,14,"00AJ",300943,70
"328","Ealing",618,512716.281151949,178768.70354453,28,FALSE,1,14.1,14,"00AJ",300943,70
"329","Ealing",619,512065.124671343,178538.000440315,29,FALSE,1,14.1,14,"00AJ",300943,70
"330","Ealing",620,510678.437182052,179064.609848806,30,FALSE,1,14.1,14,"00AJ",300943,70
"331","Ealing",621,511597.406526906,179912.952889596,31,FALSE,1,14.1,14,"00AJ",300943,70
"332","Ealing",622,512740.437311972,182347.187259862,32,FALSE,1,14.1,14,"00AJ",300943,70
"333","Ealing",623,510251.624765654,182886.453308365,33,FALSE,1,14.1,14,"00AJ",300943,70
"334","Ealing",624,509705.125181145,183559.000124991,34,FALSE,1,14.1,14,"00AJ",300943,70
"335","Ealing",625,511378.874686703,183853.562941265,35,FALSE,1,14.1,14,"00AJ",300943,70
"336","Ealing",626,511128.531262471,184444.921917816,36,FALSE,1,14.1,14,"00AJ",300943,70
"337","Ealing",627,512555.8746238,185253.078078568,37,FALSE,1,14.1,14,"00AJ",300943,70
"338","Ealing",628,512701.531455936,185046.780990376,38,FALSE,1,14.1,14,"00AJ",300943,70
"339","Ealing",629,514647.156033746,185827.218495104,39,FALSE,1,14.1,14,"00AJ",300943,70
"340","Ealing",630,515484.875074527,185501.2342388,40,FALSE,1,14.1,14,"00AJ",300943,70
"341","Ealing",631,515889.822018906,185398.708286704,41,FALSE,1,14.1,14,"00AJ",300943,70
"342","Ealing",632,517097.28083603,184711.624766064,42,FALSE,1,14.1,14,"00AJ",300943,70
"343","Ealing",633,517394.482500306,184069.773373467,43,FALSE,1,14.1,14,"00AJ",300943,70
"344","Enfield",879,536757.099862338,193294.838854059,1,FALSE,1,24.1,24,"00AK",273565,78
"345","Enfield",880,536139.687253764,192339.95270917,2,FALSE,1,24.1,24,"00AK",273565,78
"346","Enfield",881,536213.812565832,191848.578116711,3,FALSE,1,24.1,24,"00AK",273565,78
"347","Enfield",882,535728.375125382,191460.46880435,4,FALSE,1,24.1,24,"00AK",273565,78
"348","Enfield",883,534823.500116538,191795.984452663,5,FALSE,1,24.1,24,"00AK",273565,78
"349","Enfield",884,528975.374671093,191791.608900659,6,FALSE,1,24.1,24,"00AK",273565,78
"350","Enfield",885,528562.250062707,192369.906757196,7,FALSE,1,24.1,24,"00AK",273565,78
"351","Enfield",886,529177.00027128,193086.984261864,8,FALSE,1,24.1,24,"00AK",273565,78
"352","Enfield",887,529578.937679654,194263.546950961,9,FALSE,1,24.1,24,"00AK",273565,78
"353","Enfield",888,527978.812750164,195679.797320279,10,FALSE,1,24.1,24,"00AK",273565,78
"354","Enfield",889,527740.187981941,196805.437513327,11,FALSE,1,24.1,24,"00AK",273565,78
"355","Enfield",890,525568.562507919,197563.531338034,12,FALSE,1,24.1,24,"00AK",273565,78
"356","Enfield",891,525814.124876147,198211.515466637,13,FALSE,1,24.1,24,"00AK",273565,78
"357","Enfield",892,526525.812044811,198832.015435215,14,FALSE,1,24.1,24,"00AK",273565,78
"358","Enfield",893,527053.249869302,199777.999948097,15,FALSE,1,24.1,24,"00AK",273565,78
"359","Enfield",894,527045.187917294,200413.406284689,16,FALSE,1,24.1,24,"00AK",273565,78
"360","Enfield",895,528028.68769421,200149.265484442,17,FALSE,1,24.1,24,"00AK",273565,78
"361","Enfield",896,531087.87540906,200932.484173172,18,FALSE,1,24.1,24,"00AK",273565,78
"362","Enfield",897,532540.437842412,200760.578125012,19,FALSE,1,24.1,24,"00AK",273565,78
"363","Enfield",898,534074.124627841,200026.874956329,20,FALSE,1,24.1,24,"00AK",273565,78
"364","Enfield",899,537602.812247126,199883.828300195,21,FALSE,1,24.1,24,"00AK",273565,78
"365","Enfield",900,537625.141591147,196029.764680606,22,FALSE,1,24.1,24,"00AK",273565,78
"366","Enfield",901,536757.099862338,193294.838854059,23,FALSE,1,24.1,24,"00AK",273565,78
"367","Greenwich",543,537672.512855191,176601.613366511,1,FALSE,1,13.1,13,"00AL",214402,86
"368","Greenwich",544,537403.25000694,176977.640502862,2,FALSE,1,13.1,13,"00AL",214402,86
"369","Greenwich",545,537809.062231318,177567.453239411,3,FALSE,1,13.1,13,"00AL",214402,86
"370","Greenwich",546,537142.312278697,177685.953591521,4,FALSE,1,13.1,13,"00AL",214402,86
"371","Greenwich",547,537327.187286871,178282.000440076,5,FALSE,1,13.1,13,"00AL",214402,86
"372","Greenwich",548,538052.000087546,178050.281527861,6,FALSE,1,13.1,13,"00AL",214402,86
"373","Greenwich",549,538753.812824199,178356.578360145,7,FALSE,1,13.1,13,"00AL",214402,86
"374","Greenwich",550,538917.12546435,178833.51557659,8,FALSE,1,13.1,13,"00AL",214402,86
"375","Greenwich",551,538600.937816055,180098.921529769,9,FALSE,1,13.1,13,"00AL",214402,86
"376","Greenwich",552,538933.250392366,180510.265402152,10,FALSE,1,13.1,13,"00AL",214402,86
"377","Greenwich",553,539430.437208829,180418.953274066,11,FALSE,1,13.1,13,"00AL",214402,86
"378","Greenwich",554,540669.312345981,179388.906553108,12,FALSE,1,13.1,13,"00AL",214402,86
"379","Greenwich",555,543536.999772653,179534.000185244,13,FALSE,1,13.1,13,"00AL",214402,86
"380","Greenwich",556,544253.936989321,179872.671801557,14,FALSE,1,13.1,13,"00AL",214402,86
"381","Greenwich",557,545122.87471813,181140.625466739,15,FALSE,1,13.1,13,"00AL",214402,86
"382","Greenwich",558,545801.999710762,181308.749882895,16,FALSE,1,13.1,13,"00AL",214402,86
"383","Greenwich",559,547086.437727958,181533.421627104,17,FALSE,1,13.1,13,"00AL",214402,86
"384","Greenwich",560,547611.874656448,177457.343543309,18,FALSE,1,13.1,13,"00AL",214402,86
"385","Greenwich",561,547211.562336075,177676.515383514,19,FALSE,1,13.1,13,"00AL",214402,86
"386","Greenwich",562,546777.874783672,177015.890998897,20,FALSE,1,13.1,13,"00AL",214402,86
"387","Greenwich",563,546512.999775425,177334.843447194,21,FALSE,1,13.1,13,"00AL",214402,86
"388","Greenwich",564,545819.062622778,177252.687927117,22,FALSE,1,13.1,13,"00AL",214402,86
"389","Greenwich",565,544906.500445929,176474.031158392,23,FALSE,1,13.1,13,"00AL",214402,86
"390","Greenwich",566,544769.8128298,175905.625141864,24,FALSE,1,13.1,13,"00AL",214402,86
"391","Greenwich",567,544798.999901828,175485.843509473,25,FALSE,1,13.1,13,"00AL",214402,86
"392","Greenwich",568,544506.187101556,175413.859381405,26,FALSE,1,13.1,13,"00AL",214402,86
"393","Greenwich",569,545005.74959802,175115.718709128,27,FALSE,1,13.1,13,"00AL",214402,86
"394","Greenwich",570,545164.312926169,173650.171955764,28,FALSE,1,13.1,13,"00AL",214402,86
"395","Greenwich",571,544846.687581872,173645.687859758,29,FALSE,1,13.1,13,"00AL",214402,86
"396","Greenwich",572,544361.624925421,172379.156530579,30,FALSE,1,13.1,13,"00AL",214402,86
"397","Greenwich",573,543441.500508563,171429.906481696,31,FALSE,1,13.1,13,"00AL",214402,86
"398","Greenwich",574,541872.187739104,173305.843763442,32,FALSE,1,13.1,13,"00AL",214402,86
"399","Greenwich",575,541177.710938455,173555.745843674,33,FALSE,1,13.1,13,"00AL",214402,86
"400","Greenwich",576,541104.687450388,173355.703347488,34,FALSE,1,13.1,13,"00AL",214402,86
"401","Greenwich",577,540592.31266591,173461.390387588,35,FALSE,1,13.1,13,"00AL",214402,86
"402","Greenwich",578,540598.499673916,174157.671476236,36,FALSE,1,13.1,13,"00AL",214402,86
"403","Greenwich",579,540118.31228147,174264.062004335,37,FALSE,1,13.1,13,"00AL",214402,86
"404","Greenwich",580,540425.874777755,174460.468276517,38,FALSE,1,13.1,13,"00AL",214402,86
"405","Greenwich",581,539745.312089123,175263.250485265,39,FALSE,1,13.1,13,"00AL",214402,86
"406","Greenwich",582,539655.312729038,176014.312501965,40,FALSE,1,13.1,13,"00AL",214402,86
"407","Greenwich",583,539942.749529307,176129.031222072,41,FALSE,1,13.1,13,"00AL",214402,86
"408","Greenwich",584,539886.687577253,176458.296374379,42,FALSE,1,13.1,13,"00AL",214402,86
"409","Greenwich",585,540146.812249495,176376.562742302,43,FALSE,1,13.1,13,"00AL",214402,86
"410","Greenwich",586,540037.063001393,176828.078134723,44,FALSE,1,13.1,13,"00AL",214402,86
"411","Greenwich",587,540271.937881612,176925.905974814,45,FALSE,1,13.1,13,"00AL",214402,86
"412","Greenwich",588,538025.375063519,176722.546742624,46,FALSE,1,13.1,13,"00AL",214402,86
"413","Greenwich",589,537968.874839468,176208.843830146,47,FALSE,1,13.1,13,"00AL",214402,86
"414","Greenwich",590,537672.512855191,176601.613366511,48,FALSE,1,13.1,13,"00AL",214402,86
"415","Hackney",781,532200.812882095,183038.499900505,1,FALSE,1,20.1,20,"00AM",202825,94
"416","Hackney",782,532089.749841992,183279.843388731,2,FALSE,1,20.1,20,"00AM",202825,94
"417","Hackney",783,532799.750482654,183774.03090919,3,FALSE,1,20.1,20,"00AM",202825,94
"418","Hackney",784,532965.187922808,184818.499646163,4,FALSE,1,20.1,20,"00AM",202825,94
"419","Hackney",785,533478.749523285,184873.374782215,5,FALSE,1,20.1,20,"00AM",202825,94
"420","Hackney",786,533250.624851072,185392.452670698,6,FALSE,1,20.1,20,"00AM",202825,94
"421","Hackney",787,532488.124754362,185645.843518934,7,FALSE,1,20.1,20,"00AM",202825,94
"422","Hackney",788,532380.437842262,186318.749759562,8,FALSE,1,20.1,20,"00AM",202825,94
"423","Hackney",789,531479.874897423,186794.718272005,9,FALSE,1,20.1,20,"00AM",202825,94
"424","Hackney",790,532044.31291395,187475.844160639,10,FALSE,1,20.1,20,"00AM",202825,94
"425","Hackney",791,531915.687249831,187796.266048937,11,FALSE,1,20.1,20,"00AM",202825,94
"426","Hackney",792,534443.999572185,188327.406657432,12,FALSE,1,20.1,20,"00AM",202825,94
"427","Hackney",793,535464.875349136,186661.515327881,13,FALSE,1,20.1,20,"00AM",202825,94
"428","Hackney",794,536809.499990388,186496.906303727,14,FALSE,1,20.1,20,"00AM",202825,94
"429","Hackney",795,537570.874711098,185509.390398807,15,FALSE,1,20.1,20,"00AM",202825,94
"430","Hackney",796,537643.937111165,184573.359165935,16,FALSE,1,20.1,20,"00AM",202825,94
"431","Hackney",797,536774.249814354,184439.234621811,17,FALSE,1,20.1,20,"00AM",202825,94
"432","Hackney",798,536476.750166078,184692.734014047,18,FALSE,1,20.1,20,"00AM",202825,94
"433","Hackney",799,535699.815765353,183689.564221113,19,FALSE,1,20.1,20,"00AM",202825,94
"434","Hackney",800,534479.499604217,183624.687677051,20,FALSE,1,20.1,20,"00AM",202825,94
"435","Hackney",801,534225.613139981,183140.645948601,21,FALSE,1,20.1,20,"00AM",202825,94
"436","Hackney",802,533651.625299447,182965.812284439,22,FALSE,1,20.1,20,"00AM",202825,94
"437","Hackney",803,533410.687315221,182037.859387575,23,FALSE,1,20.1,20,"00AM",202825,94
"438","Hackney",804,532946.062674791,181894.828091441,24,FALSE,1,20.1,20,"00AM",202825,94
"439","Hackney",805,532942.687570785,182547.844156049,25,FALSE,1,20.1,20,"00AM",202825,94
"440","Hackney",806,532200.812882095,183038.499900505,26,FALSE,1,20.1,20,"00AM",202825,94
"441","Hammersmith and Fulham",634,526109.056332422,177080.979510957,1,FALSE,1,15.1,15,"00AN",165238,6
"442","Hammersmith and Fulham",635,526640.375116916,176973.515830858,2,FALSE,1,15.1,15,"00AN",165238,6
"443","Hammersmith and Fulham",636,526315.437388615,175849.718837812,3,FALSE,1,15.1,15,"00AN",165238,6
"444","Hammersmith and Fulham",637,525802.500428136,175475.297333462,4,FALSE,1,15.1,15,"00AN",165238,6
"445","Hammersmith and Fulham",638,524706.937163116,175526.750261511,5,FALSE,1,15.1,15,"00AN",165238,6
"446","Hammersmith and Fulham",639,523604.687178091,176320.70354225,6,FALSE,1,15.1,15,"00AN",165238,6
"447","Hammersmith and Fulham",640,522957.566281487,178071.30629588,7,FALSE,1,15.1,15,"00AN",165238,6
"448","Hammersmith and Fulham",641,522055.562568647,178014.640183829,8,FALSE,1,15.1,15,"00AN",165238,6
"449","Hammersmith and Fulham",642,521956.874568556,179128.046648866,9,FALSE,1,15.1,15,"00AN",165238,6
"450","Hammersmith and Fulham",643,521623.000392243,179008.906296754,10,FALSE,1,15.1,15,"00AN",165238,6
"451","Hammersmith and Fulham",644,521350.46893599,179497.781305209,11,FALSE,1,15.1,15,"00AN",165238,6
"452","Hammersmith and Fulham",645,521204.843847855,179817.421881506,12,FALSE,1,15.1,15,"00AN",165238,6
"453","Hammersmith and Fulham",646,521853.469000459,179872.437305559,13,FALSE,1,15.1,15,"00AN",165238,6
"454","Hammersmith and Fulham",647,521891.281224494,180105.202745775,14,FALSE,1,15.1,15,"00AN",165238,6
"455","Hammersmith and Fulham",648,521314.594119957,182080.656443614,15,FALSE,1,15.1,15,"00AN",165238,6
"456","Hammersmith and Fulham",649,521731.093832346,183000.718396472,16,FALSE,1,15.1,15,"00AN",165238,6
"457","Hammersmith and Fulham",650,522978.594121507,182758.640700245,17,FALSE,1,15.1,15,"00AN",165238,6
"458","Hammersmith and Fulham",651,523017.499977543,181729.672251288,18,FALSE,1,15.1,15,"00AN",165238,6
"459","Hammersmith and Fulham",652,523917.03073038,180418.687034067,19,FALSE,1,15.1,15,"00AN",165238,6
"460","Hammersmith and Fulham",653,524054.219082509,179489.140793201,20,FALSE,1,15.1,15,"00AN",165238,6
"461","Hammersmith and Fulham",654,526109.056332422,177080.979510957,21,FALSE,1,15.1,15,"00AN",165238,6
"462","Haringey",861,527157.163341398,188609.652801695,1,FALSE,1,23.1,23,"00AP",216505,14
"463","Haringey",862,527769.375053968,189091.577922143,2,FALSE,1,23.1,23,"00AP",216505,14
"464","Haringey",863,527418.500429642,190337.233987303,3,FALSE,1,23.1,23,"00AP",216505,14
"465","Haringey",864,527769.749837969,191221.390404127,4,FALSE,1,23.1,23,"00AP",216505,14
"466","Haringey",865,528139.312462314,190352.140355318,5,FALSE,1,23.1,23,"00AP",216505,14
"467","Haringey",866,528608.562510749,190662.187075607,6,FALSE,1,23.1,23,"00AP",216505,14
"468","Haringey",867,528656.312654793,191633.609796511,7,FALSE,1,23.1,23,"00AP",216505,14
"469","Haringey",868,528975.374671093,191791.608900659,8,FALSE,1,23.1,23,"00AP",216505,14
"470","Haringey",869,534823.500116538,191795.984452663,9,FALSE,1,23.1,23,"00AP",216505,14
"471","Haringey",870,535728.375125382,191460.46880435,10,FALSE,1,23.1,23,"00AP",216505,14
"472","Haringey",871,534443.999572185,188327.406657432,11,FALSE,1,23.1,23,"00AP",216505,14
"473","Haringey",872,531915.687249831,187796.266048937,12,FALSE,1,23.1,23,"00AP",216505,14
"474","Haringey",873,532044.31291395,187475.844160639,13,FALSE,1,23.1,23,"00AP",216505,14
"475","Haringey",874,531479.874897423,186794.718272005,14,FALSE,1,23.1,23,"00AP",216505,14
"476","Haringey",875,530404.000080422,187971.2184971,15,FALSE,1,23.1,23,"00AP",216505,14
"477","Haringey",876,528840.249678966,187217.780800399,16,FALSE,1,23.1,23,"00AP",216505,14
"478","Haringey",877,526830.312781093,187535.453248695,17,FALSE,1,23.1,23,"00AP",216505,14
"479","Haringey",878,527157.163341398,188609.652801695,18,FALSE,1,23.1,23,"00AP",216505,14
"480","Harrow",693,510728.316222097,190549.112899501,1,FALSE,1,17.1,17,"00AQ",206822,22
"481","Harrow",694,510599.812413978,191689.500740564,2,FALSE,1,17.1,17,"00AQ",206822,22
"482","Harrow",695,512540.593471785,192288.999493121,3,FALSE,1,17.1,17,"00AQ",206822,22
"483","Harrow",696,513635.562816805,193097.921605875,4,FALSE,1,17.1,17,"00AQ",206822,22
"484","Harrow",697,515111.90662618,193602.391110345,5,FALSE,1,17.1,17,"00AQ",206822,22
"485","Harrow",698,516579.281219547,194866.906183523,6,FALSE,1,17.1,17,"00AQ",206822,22
"486","Harrow",699,517435.187865676,194421.093447108,7,FALSE,1,17.1,17,"00AQ",206822,22
"487","Harrow",700,517484.43782839,193878.905926602,8,FALSE,1,17.1,17,"00AQ",206822,22
"488","Harrow",701,520113.124678838,190480.687171436,9,FALSE,1,17.1,17,"00AQ",206822,22
"489","Harrow",702,518519.156037353,189686.656066698,10,FALSE,1,17.1,17,"00AQ",206822,22
"490","Harrow",703,518925.687109733,189410.968642442,11,FALSE,1,17.1,17,"00AQ",206822,22
"491","Harrow",704,519094.843717889,188757.640257832,12,FALSE,1,17.1,17,"00AQ",206822,22
"492","Harrow",705,517537.156420439,188938.640450002,13,FALSE,1,17.1,17,"00AQ",206822,22
"493","Harrow",706,516046.218563051,187982.874689112,14,FALSE,1,17.1,17,"00AQ",206822,22
"494","Harrow",707,516382.530883365,186976.062528173,15,FALSE,1,17.1,17,"00AQ",206822,22
"495","Harrow",708,515862.906178879,186678.468671897,16,FALSE,1,17.1,17,"00AQ",206822,22
"496","Harrow",709,515978.218818987,186171.890751425,17,FALSE,1,17.1,17,"00AQ",206822,22
"497","Harrow",710,515484.875074527,185501.2342388,18,FALSE,1,17.1,17,"00AQ",206822,22
"498","Harrow",711,514647.156033746,185827.218495104,19,FALSE,1,17.1,17,"00AQ",206822,22
"499","Harrow",712,512701.531455936,185046.780990376,20,FALSE,1,17.1,17,"00AQ",206822,22
"500","Harrow",713,512555.8746238,185253.078078568,21,FALSE,1,17.1,17,"00AQ",206822,22
"501","Harrow",714,511493.99993481,188944.047170006,22,FALSE,1,17.1,17,"00AQ",206822,22
"502","Harrow",715,510728.316222097,190549.112899501,23,FALSE,1,17.1,17,"00AQ",206822,22
"503","Havering",143,552108.251492636,194151.806022856,1,FALSE,1,3.1,3,"00AR",224262,30
"504","Havering",144,553221.875045673,194335.296583028,2,FALSE,1,3.1,3,"00AR",224262,30
"505","Havering",145,554024.97264642,194889.252935542,3,FALSE,1,3.1,3,"00AR",224262,30
"506","Havering",146,556060.687720317,193359.016006118,4,FALSE,1,3.1,3,"00AR",224262,30
"507","Havering",147,556906.687849104,192371.500101199,5,FALSE,1,3.1,3,"00AR",224262,30
"508","Havering",148,556199.125352445,191601.406020482,6,FALSE,1,3.1,3,"00AR",224262,30
"509","Havering",149,557304.937833475,191410.296900304,7,FALSE,1,3.1,3,"00AR",224262,30
"510","Havering",150,557439.0183456,190240.911427215,8,FALSE,1,3.1,3,"00AR",224262,30
"511","Havering",151,558564.308330649,188543.382593633,9,FALSE,1,3.1,3,"00AR",224262,30
"512","Havering",152,558841.312106907,187532.001344691,10,FALSE,1,3.1,3,"00AR",224262,30
"513","Havering",153,560412.31294037,187750.500416894,11,FALSE,1,3.1,3,"00AR",224262,30
"514","Havering",154,560597.061996541,186867.844160072,12,FALSE,1,3.1,3,"00AR",224262,30
"515","Havering",155,561489.062253372,186134.625343389,13,FALSE,1,3.1,3,"00AR",224262,30
"516","Havering",156,561941.125485794,185202.859070522,14,FALSE,1,3.1,3,"00AR",224262,30
"517","Havering",157,561778.437485641,184925.218878263,15,FALSE,1,3.1,3,"00AR",224262,30
"518","Havering",158,559653.700971664,184714.393662068,16,FALSE,1,3.1,3,"00AR",224262,30
"519","Havering",159,559459.937131484,184325.702717704,17,FALSE,1,3.1,3,"00AR",224262,30
"520","Havering",160,557223.376233399,183903.281213311,18,FALSE,1,3.1,3,"00AR",224262,30
"521","Havering",161,557157.061993337,182311.74969183,19,FALSE,1,3.1,3,"00AR",224262,30
"522","Havering",162,556473.812328701,182292.563003812,20,FALSE,1,3.1,3,"00AR",224262,30
"523","Havering",163,556099.125608353,183481.72294092,21,FALSE,1,3.1,3,"00AR",224262,30
"524","Havering",164,555548.375399839,182717.062204207,22,FALSE,1,3.1,3,"00AR",224262,30
"525","Havering",165,555851.374952122,182370.562107885,23,FALSE,1,3.1,3,"00AR",224262,30
"526","Havering",166,555313.267047621,182418.134075928,24,FALSE,1,3.1,3,"00AR",224262,30
"527","Havering",167,555687.93738397,181164.29727476,25,FALSE,1,3.1,3,"00AR",224262,30
"528","Havering",168,554622.500198977,180975.500346585,26,FALSE,1,3.1,3,"00AR",224262,30
"529","Havering",169,554880.624999218,180182.406201846,27,FALSE,1,3.1,3,"00AR",224262,30
"530","Havering",170,553794.624870207,179779.265593471,28,FALSE,1,3.1,3,"00AR",224262,30
"531","Havering",171,553563.437413991,178641.156152411,29,FALSE,1,3.1,3,"00AR",224262,30
"532","Havering",172,551794.874724343,178549.047352326,30,FALSE,1,3.1,3,"00AR",224262,30
"533","Havering",173,550885.812579498,180539.656250179,31,FALSE,1,3.1,3,"00AR",224262,30
"534","Havering",174,549853.312354537,181077.624890681,32,FALSE,1,3.1,3,"00AR",224262,30
"535","Havering",175,550243.9376349,183125.437500587,33,FALSE,1,3.1,3,"00AR",224262,30
"536","Havering",176,550820.932963438,184205.013053594,34,FALSE,1,3.1,3,"00AR",224262,30
"537","Havering",177,551935.937892475,185991.469119256,35,FALSE,1,3.1,3,"00AR",224262,30
"538","Havering",178,551390.999907968,186971.734080169,36,FALSE,1,3.1,3,"00AR",224262,30
"539","Havering",179,551551.562084118,187445.155904611,37,FALSE,1,3.1,3,"00AR",224262,30
"540","Havering",180,549950.750050626,186961.062976159,38,FALSE,1,3.1,3,"00AR",224262,30
"541","Havering",181,548881.187169629,187727.437888873,39,FALSE,1,3.1,3,"00AR",224262,30
"542","Havering",182,549122.187617855,190000.03078699,40,FALSE,1,3.1,3,"00AR",224262,30
"543","Havering",183,548877.687137628,191097.327684013,41,FALSE,1,3.1,3,"00AR",224262,30
"544","Havering",184,548786.499937543,192570.609733384,42,FALSE,1,3.1,3,"00AR",224262,30
"545","Havering",185,548106.903904909,193800.855622531,43,FALSE,1,3.1,3,"00AR",224262,30
"546","Havering",186,550240.000354897,193627.202630368,44,FALSE,1,3.1,3,"00AR",224262,30
"547","Havering",187,551079.250275677,194142.547014848,45,FALSE,1,3.1,3,"00AR",224262,30
"548","Havering",188,552108.251492636,194151.806022856,46,FALSE,1,3.1,3,"00AR",224262,30
"549","Hillingdon",106,505114.946872869,184625.068093984,1,FALSE,1,2.1,2,"00AS",243006,38
"550","Hillingdon",107,505700.344121414,185577.703486871,2,FALSE,1,2.1,2,"00AS",243006,38
"551","Hillingdon",108,505119.187256873,186417.093695653,3,FALSE,1,2.1,2,"00AS",243006,38
"552","Hillingdon",109,505150.312760903,187339.499584512,4,FALSE,1,2.1,2,"00AS",243006,38
"553","Hillingdon",110,504036.281655866,189209.593922254,5,FALSE,1,2.1,2,"00AS",243006,38
"554","Hillingdon",111,504263.000376076,192179.23488502,6,FALSE,1,2.1,2,"00AS",243006,38
"555","Hillingdon",112,503925.594423763,192536.625221353,7,FALSE,1,2.1,2,"00AS",243006,38
"556","Hillingdon",113,503968.187703801,193473.390662225,8,FALSE,1,2.1,2,"00AS",243006,38
"557","Hillingdon",114,504502.187320299,193516.297286265,9,FALSE,1,2.1,2,"00AS",243006,38
"558","Hillingdon",115,506926.811450557,191511.703620397,10,FALSE,1,2.1,2,"00AS",243006,38
"559","Hillingdon",116,508059.499835611,192402.812997227,11,FALSE,1,2.1,2,"00AS",243006,38
"560","Hillingdon",117,510599.812413978,191689.500740564,12,FALSE,1,2.1,2,"00AS",243006,38
