,long,lat,order,hole,piece,group,id,MB06,WARD06
17851,2987414,6358093,149,FALSE,1,112.1,112,43,2803
17852,2987398,6358076,150,FALSE,1,112.1,112,43,2803
17853,2987384,6358057,151,FALSE,1,112.1,112,43,2803
17854,2987367,6358025,152,FALSE,1,112.1,112,43,2803
17855,2987341,6357995,153,FALSE,1,112.1,112,43,2803
17856,2987300,6357982,154,FALSE,1,112.1,112,43,2803
17857,2987290,6357977,155,FALSE,1,112.1,112,43,2803
17858,2987234,6357925,156,FALSE,1,112.1,112,43,2803
17859,2987220,6357915,157,FALSE,1,112.1,112,43,2803
17860,2987190,6357901,158,FALSE,1,112.1,112,43,2803
17861,2987172,6357887,159,FALSE,1,112.1,112,43,2803
17862,2987142,6357854,160,FALSE,1,112.1,112,43,2803
17863,2987127,6357827,161,FALSE,1,112.1,112,43,2803
17864,2987101,6357792,162,FALSE,1,112.1,112,43,2803
17865,2987020,6357742,163,FALSE,1,112.1,112,43,2803
17866,2986999,6357716,164,FALSE,1,112.1,112,43,2803
17867,2986997,6357709,165,FALSE,1,112.1,112,43,2803
17868,2986994,6357707,166,FALSE,1,112.1,112,43,2803
17869,2986983,6357687,167,FALSE,1,112.1,112,43,2803
17870,2986979,6357685,168,FALSE,1,112.1,112,43,2803
17871,2986945,6357676,169,FALSE,1,112.1,112,43,2803
17872,2986911,6357655,170,FALSE,1,112.1,112,43,2803
17873,2986818,6357568,171,FALSE,1,112.1,112,43,2803
17874,2986790,6357546,172,FALSE,1,112.1,112,43,2803
17875,2986719,6357472,173,FALSE,1,112.1,112,43,2803
17876,2986698,6357458,174,FALSE,1,112.1,112,43,2803
17877,2986659,6357422,175,FALSE,1,112.1,112,43,2803
17878,2986633,6357403,176,FALSE,1,112.1,112,43,2803
17879,2986610,6357376,177,FALSE,1,112.1,112,43,2803
17880,2986590,6357361,178,FALSE,1,112.1,112,43,2803
17881,2986537,6357337,179,FALSE,1,112.1,112,43,2803
17882,2986509,6357318,180,FALSE,1,112.1,112,43,2803
17883,2986500,6357308,181,FALSE,1,112.1,112,43,2803
17884,2986463,6357258,182,FALSE,1,112.1,112,43,2803
17885,2986449,6357244,183,FALSE,1,112.1,112,43,2803
17886,2986429,6357217,184,FALSE,1,112.1,112,43,2803
17887,2986407,6357181,185,FALSE,1,112.1,112,43,2803
17888,2986382,6357155,186,FALSE,1,112.1,112,43,2803
17889,2986370,6357152,187,FALSE,1,112.1,112,43,2803
17890,2986351,6357159,188,FALSE,1,112.1,112,43,2803
17891,2986327,6357159,189,FALSE,1,112.1,112,43,2803
17892,2986309,6357162,190,FALSE,1,112.1,112,43,2803
17893,2986271,6357184,191,FALSE,1,112.1,112,43,2803
17894,2986251,6357192,192,FALSE,1,112.1,112,43,2803
17895,2986216,6357212,193,FALSE,1,112.1,112,43,2803
17896,2986222,6357201,194,FALSE,1,112.1,112,43,2803
17897,2986227,6357196,195,FALSE,1,112.1,112,43,2803
17898,2986271,6357178,196,FALSE,1,112.1,112,43,2803
17899,2986290,6357166,197,FALSE,1,112.1,112,43,2803
17900,2986301,6357154,198,FALSE,1,112.1,112,43,2803
17901,2986304,6357137,199,FALSE,1,112.1,112,43,2803
17902,2986303,6357128,200,FALSE,1,112.1,112,43,2803
17903,2986296,6357112,201,FALSE,1,112.1,112,43,2803
17904,2986290,6357082,202,FALSE,1,112.1,112,43,2803
17905,2986285,6357074,203,FALSE,1,112.1,112,43,2803
17906,2986267,6357056,204,FALSE,1,112.1,112,43,2803
17907,2986240,6357038,205,FALSE,1,112.1,112,43,2803
17908,2986233,6357031,206,FALSE,1,112.1,112,43,2803
17909,2986215,6357002,207,FALSE,1,112.1,112,43,2803
17910,2986169,6356946,208,FALSE,1,112.1,112,43,2803
17911,2986165,6356935,209,FALSE,1,112.1,112,43,2803
17912,2986156,6356921,210,FALSE,1,112.1,112,43,2803
17913,2986155,6356912,211,FALSE,1,112.1,112,43,2803
17914,2986150,6356903,212,FALSE,1,112.1,112,43,2803
17915,2986129,6356888,213,FALSE,1,112.1,112,43,2803
17916,2986099,6356836,214,FALSE,1,112.1,112,43,2803
17917,2986074,6356818,215,FALSE,1,112.1,112,43,2803
17918,2986051,6356796,216,FALSE,1,112.1,112,43,2803
17919,2986033,6356769,217,FALSE,1,112.1,112,43,2803
17920,2986015,6356731,218,FALSE,1,112.1,112,43,2803
17921,2985992,6356693,219,FALSE,1,112.1,112,43,2803
17922,2985968,6356664,220,FALSE,1,112.1,112,43,2803
17923,2985915,6356574,221,FALSE,1,112.1,112,43,2803
17924,2985853,6356485,222,FALSE,1,112.1,112,43,2803
17925,2985840,6356458,223,FALSE,1,112.1,112,43,2803
17926,2985829,6356450,224,FALSE,1,112.1,112,43,2803
17927,2985822,6356438,225,FALSE,1,112.1,112,43,2803
17928,2985804,6356388,226,FALSE,1,112.1,112,43,2803
17929,2985799,6356354,227,FALSE,1,112.1,112,43,2803
17930,2985777,6356315,228,FALSE,1,112.1,112,43,2803
17931,2985755,6356251,229,FALSE,1,112.1,112,43,2803
17932,2985728,6356208,230,FALSE,1,112.1,112,43,2803
17933,2985713,6356190,231,FALSE,1,112.1,112,43,2803
17934,2985701,6356160,232,FALSE,1,112.1,112,43,2803
17935,2985680,6356127,233,FALSE,1,112.1,112,43,2803
17936,2985662,6356089,234,FALSE,1,112.1,112,43,2803
17937,2985652,6356062,235,FALSE,1,112.1,112,43,2803
17938,2985623,6356013,236,FALSE,1,112.1,112,43,2803
17939,2985617,6355979,237,FALSE,1,112.1,112,43,2803
17940,2985593,6355935,238,FALSE,1,112.1,112,43,2803
17941,2985586,6355924,239,FALSE,1,112.1,112,43,2803
17942,2985573,6355894,240,FALSE,1,112.1,112,43,2803
17943,2985538,6355764,241,FALSE,1,112.1,112,43,2803
17944,2985524,6355730,242,FALSE,1,112.1,112,43,2803
17945,2985516,6355643,243,FALSE,1,112.1,112,43,2803
17946,2985509,6355605,244,FALSE,1,112.1,112,43,2803
17947,2985505,6355597,245,FALSE,1,112.1,112,43,2803
17948,2985502,6355596,246,FALSE,1,112.1,112,43,2803
17949,2985476,6355546,247,FALSE,1,112.1,112,43,2803
17950,2985477,6355536,248,FALSE,1,112.1,112,43,2803
17951,2985484,6355517,249,FALSE,1,112.1,112,43,2803
17952,2985484,6355496,250,FALSE,1,112.1,112,43,2803
17953,2985464,6355448,251,FALSE,1,112.1,112,43,2803
17954,2985473,6355419,252,FALSE,1,112.1,112,43,2803
17955,2985478,6355377,253,FALSE,1,112.1,112,43,2803
17956,2985235,6355422,254,FALSE,1,112.1,112,43,2803
17957,2985180,6355422,255,FALSE,1,112.1,112,43,2803
17958,2985167,6355469,256,FALSE,1,112.1,112,43,2803
17959,2985186,6355516,257,FALSE,1,112.1,112,43,2803
17960,2984812,6355528,258,FALSE,1,112.1,112,43,2803
17961,2984651,6355654,259,FALSE,1,112.1,112,43,2803
17962,2984366,6355729,260,FALSE,1,112.1,112,43,2803
17963,2984172,6355852,261,FALSE,1,112.1,112,43,2803
17964,2983774,6355920,262,FALSE,1,112.1,112,43,2803
17965,2983439,6356237,263,FALSE,1,112.1,112,43,2803
17966,2983376,6356324,264,FALSE,1,112.1,112,43,2803
17967,2983341,6356330,265,FALSE,1,112.1,112,43,2803
17968,2983310,6356305,266,FALSE,1,112.1,112,43,2803
17969,2983203,6356280,267,FALSE,1,112.1,112,43,2803
17970,2983154,6356292,268,FALSE,1,112.1,112,43,2803
17971,2983059,6356277,269,FALSE,1,112.1,112,43,2803
17972,2982954,6356270,270,FALSE,1,112.1,112,43,2803
17973,2982999,6356411,271,FALSE,1,112.1,112,43,2803
17974,2982948,6356538,272,FALSE,1,112.1,112,43,2803
17975,2982874,6356616,273,FALSE,1,112.1,112,43,2803
17976,2982875,6356703,274,FALSE,1,112.1,112,43,2803
17977,2982868,6356791,275,FALSE,1,112.1,112,43,2803
17978,2982951,6356878,276,FALSE,1,112.1,112,43,2803
17979,2983022,6356871,277,FALSE,1,112.1,112,43,2803
17980,2977780,6354282,1,FALSE,1,113.1,113,52,2803
17981,2977513,6354672,2,FALSE,1,113.1,113,52,2803
17982,2977534,6354690,3,FALSE,1,113.1,113,52,2803
17983,2977557,6354715,4,FALSE,1,113.1,113,52,2803
17984,2977598,6354772,5,FALSE,1,113.1,113,52,2803
17985,2977640,6354847,6,FALSE,1,113.1,113,52,2803
17986,2977645,6354853,7,FALSE,1,113.1,113,52,2803
17987,2977687,6354943,8,FALSE,1,113.1,113,52,2803
17988,2977704,6354967,9,FALSE,1,113.1,113,52,2803
17989,2977727,6355014,10,FALSE,1,113.1,113,52,2803
17990,2977847,6354972,11,FALSE,1,113.1,113,52,2803
17991,2978153,6354846,12,FALSE,1,113.1,113,52,2803
17992,2978299,6354827,13,FALSE,1,113.1,113,52,2803
17993,2978321,6354834,14,FALSE,1,113.1,113,52,2803
17994,2978346,6354849,15,FALSE,1,113.1,113,52,2803
17995,2978437,6354888,16,FALSE,1,113.1,113,52,2803
17996,2978641,6355100,17,FALSE,1,113.1,113,52,2803
17997,2978929,6354910,18,FALSE,1,113.1,113,52,2803
17998,2978891,6354751,19,FALSE,1,113.1,113,52,2803
17999,2978879,6354733,20,FALSE,1,113.1,113,52,2803
18000,2978816,6354274,21,FALSE,1,113.1,113,52,2803
18001,2978568,6354236,22,FALSE,1,113.1,113,52,2803
18002,2978378,6354208,23,FALSE,1,113.1,113,52,2803
18003,2977780,6354282,24,FALSE,1,113.1,113,52,2803
21026,2974970,6327215,1,FALSE,1,119.1,119,96,2803
21027,2975001,6327236,2,FALSE,1,119.1,119,96,2803
21028,2975054,6327267,3,FALSE,1,119.1,119,96,2803
21029,2975116,6327290,4,FALSE,1,119.1,119,96,2803
21030,2975234,6327290,5,FALSE,1,119.1,119,96,2803
21031,2975277,6327311,6,FALSE,1,119.1,119,96,2803
21032,2975291,6327333,7,FALSE,1,119.1,119,96,2803
21033,2975319,6327410,8,FALSE,1,119.1,119,96,2803
21034,2975342,6327435,9,FALSE,1,119.1,119,96,2803
21035,2975402,6327479,10,FALSE,1,119.1,119,96,2803
21036,2975471,6327502,11,FALSE,1,119.1,119,96,2803
21037,2975525,6327496,12,FALSE,1,119.1,119,96,2803
21038,2975670,6327482,13,FALSE,1,119.1,119,96,2803
21039,2975734,6327338,14,FALSE,1,119.1,119,96,2803
21040,2975760,6327295,15,FALSE,1,119.1,119,96,2803
21041,2975793,6327271,16,FALSE,1,119.1,119,96,2803
21042,2975798,6327273,17,FALSE,1,119.1,119,96,2803
21043,2975804,6327267,18,FALSE,1,119.1,119,96,2803
21044,2975815,6327265,19,FALSE,1,119.1,119,96,2803
21045,2975866,6327276,20,FALSE,1,119.1,119,96,2803
21046,2975891,6327274,21,FALSE,1,119.1,119,96,2803
21047,2975939,6327264,22,FALSE,1,119.1,119,96,2803
21048,2976057,6327266,23,FALSE,1,119.1,119,96,2803
21049,2976051,6327154,24,FALSE,1,119.1,119,96,2803
21050,2976051,6327122,25,FALSE,1,119.1,119,96,2803
21051,2976048,6327082,26,FALSE,1,119.1,119,96,2803
21052,2976043,6326988,27,FALSE,1,119.1,119,96,2803
21053,2976037,6326914,28,FALSE,1,119.1,119,96,2803
21054,2976039,6326901,29,FALSE,1,119.1,119,96,2803
21055,2976035,6326796,30,FALSE,1,119.1,119,96,2803
21056,2976038,6326625,31,FALSE,1,119.1,119,96,2803
21057,2976048,6326577,32,FALSE,1,119.1,119,96,2803
21058,2976075,6326499,33,FALSE,1,119.1,119,96,2803
21059,2976076,6326466,34,FALSE,1,119.1,119,96,2803
21060,2976083,6326427,35,FALSE,1,119.1,119,96,2803
21061,2976090,6326410,36,FALSE,1,119.1,119,96,2803
21062,2976090,6326395,37,FALSE,1,119.1,119,96,2803
21063,2976094,6326378,38,FALSE,1,119.1,119,96,2803
21064,2976092,6326364,39,FALSE,1,119.1,119,96,2803
21065,2976093,6326343,40,FALSE,1,119.1,119,96,2803
21066,2976112,6326251,41,FALSE,1,119.1,119,96,2803
21067,2976112,6326232,42,FALSE,1,119.1,119,96,2803
21068,2976132,6326156,43,FALSE,1,119.1,119,96,2803
21069,2976138,6326129,44,FALSE,1,119.1,119,96,2803
21070,2976140,6326110,45,FALSE,1,119.1,119,96,2803
21071,2976166,6326045,46,FALSE,1,119.1,119,96,2803
21072,2976175,6326008,47,FALSE,1,119.1,119,96,2803
21073,2976181,6325997,48,FALSE,1,119.1,119,96,2803
21074,2976186,6325968,49,FALSE,1,119.1,119,96,2803
21075,2976196,6325937,50,FALSE,1,119.1,119,96,2803
21076,2976207,6325888,51,FALSE,1,119.1,119,96,2803
21077,2976213,6325878,52,FALSE,1,119.1,119,96,2803
21078,2976220,6325859,53,FALSE,1,119.1,119,96,2803
21079,2976225,6325829,54,FALSE,1,119.1,119,96,2803
21080,2976233,6325801,55,FALSE,1,119.1,119,96,2803
21081,2976234,6325789,56,FALSE,1,119.1,119,96,2803
21082,2976263,6325712,57,FALSE,1,119.1,119,96,2803
21083,2976265,6325703,58,FALSE,1,119.1,119,96,2803
21084,2976272,6325687,59,FALSE,1,119.1,119,96,2803
21085,2976283,6325654,60,FALSE,1,119.1,119,96,2803
21086,2976303,6325610,61,FALSE,1,119.1,119,96,2803
21087,2976319,6325567,62,FALSE,1,119.1,119,96,2803
21088,2976342,6325534,63,FALSE,1,119.1,119,96,2803
21089,2976351,6325513,64,FALSE,1,119.1,119,96,2803
21090,2976393,6325447,65,FALSE,1,119.1,119,96,2803
21091,2976426,6325401,66,FALSE,1,119.1,119,96,2803
21092,2976451,6325352,67,FALSE,1,119.1,119,96,2803
21093,2976468,6325326,68,FALSE,1,119.1,119,96,2803
21094,2976480,6325316,69,FALSE,1,119.1,119,96,2803
21095,2976492,6325299,70,FALSE,1,119.1,119,96,2803
21096,2976514,6325278,71,FALSE,1,119.1,119,96,2803
21097,2976532,6325249,72,FALSE,1,119.1,119,96,2803
21098,2976541,6325238,73,FALSE,1,119.1,119,96,2803
21099,2976555,6325227,74,FALSE,1,119.1,119,96,2803
21100,2976580,6325188,75,FALSE,1,119.1,119,96,2803
21101,2976599,6325169,76,FALSE,1,119.1,119,96,2803
21102,2976629,6325146,77,FALSE,1,119.1,119,96,2803
21103,2976657,6325113,78,FALSE,1,119.1,119,96,2803
21104,2976710,6325067,79,FALSE,1,119.1,119,96,2803
21105,2976750,6325016,80,FALSE,1,119.1,119,96,2803
21106,2976756,6325009,81,FALSE,1,119.1,119,96,2803
21107,2976761,6324993,82,FALSE,1,119.1,119,96,2803
21108,2976785,6324952,83,FALSE,1,119.1,119,96,2803
21109,2976810,6324901,84,FALSE,1,119.1,119,96,2803
21110,2976827,6324873,85,FALSE,1,119.1,119,96,2803
21111,2976837,6324850,86,FALSE,1,119.1,119,96,2803
21112,2976865,6324814,87,FALSE,1,119.1,119,96,2803
21113,2976894,6324772,88,FALSE,1,119.1,119,96,2803
21114,2976921,6324714,89,FALSE,1,119.1,119,96,2803
21115,2976947,6324674,90,FALSE,1,119.1,119,96,2803
21116,2976960,6324656,91,FALSE,1,119.1,119,96,2803
21117,2976973,6324640,92,FALSE,1,119.1,119,96,2803
21118,2977030,6324593,93,FALSE,1,119.1,119,96,2803
21119,2977091,6324568,94,FALSE,1,119.1,119,96,2803
21120,2977111,6324551,95,FALSE,1,119.1,119,96,2803
21121,2977119,6324541,96,FALSE,1,119.1,119,96,2803
21122,2977171,6324433,97,FALSE,1,119.1,119,96,2803
21123,2977205,6324375,98,FALSE,1,119.1,119,96,2803
21124,2977234,6324334,99,FALSE,1,119.1,119,96,2803
21125,2977262,6324301,100,FALSE,1,119.1,119,96,2803
21126,2977280,6324286,101,FALSE,1,119.1,119,96,2803
21127,2977301,6324285,102,FALSE,1,119.1,119,96,2803
21128,2977358,6324264,103,FALSE,1,119.1,119,96,2803
21129,2977370,6324257,104,FALSE,1,119.1,119,96,2803
21130,2977380,6324244,105,FALSE,1,119.1,119,96,2803
21131,2977385,6324218,106,FALSE,1,119.1,119,96,2803
21132,2977393,6324195,107,FALSE,1,119.1,119,96,2803
21133,2977407,6324158,108,FALSE,1,119.1,119,96,2803
21134,2977426,6324117,109,FALSE,1,119.1,119,96,2803
21135,2977450,6324086,110,FALSE,1,119.1,119,96,2803
21136,2977466,6324056,111,FALSE,1,119.1,119,96,2803
21137,2977486,6324030,112,FALSE,1,119.1,119,96,2803
21138,2977519,6324000,113,FALSE,1,119.1,119,96,2803
21139,2977102,6323684,114,FALSE,1,119.1,119,96,2803
21140,2976930,6323786,115,FALSE,1,119.1,119,96,2803
21141,2975733,6324550,116,FALSE,1,119.1,119,96,2803
21142,2975697,6324519,117,FALSE,1,119.1,119,96,2803
21143,2975547,6324418,118,FALSE,1,119.1,119,96,2803
21144,2975530,6324412,119,FALSE,1,119.1,119,96,2803
21145,2975396,6324392,120,FALSE,1,119.1,119,96,2803
21146,2975389,6324265,121,FALSE,1,119.1,119,96,2803
21147,2975296,6324190,122,FALSE,1,119.1,119,96,2803
21148,2975268,6324152,123,FALSE,1,119.1,119,96,2803
21149,2975153,6324132,124,FALSE,1,119.1,119,96,2803
21150,2975123,6324117,125,FALSE,1,119.1,119,96,2803
21151,2975037,6324171,126,FALSE,1,119.1,119,96,2803
21152,2975060,6324209,127,FALSE,1,119.1,119,96,2803
21153,2975074,6324240,128,FALSE,1,119.1,119,96,2803
21154,2975077,6324252,129,FALSE,1,119.1,119,96,2803
21155,2975082,6324293,130,FALSE,1,119.1,119,96,2803
21156,2975079,6324328,131,FALSE,1,119.1,119,96,2803
21157,2975080,6324370,132,FALSE,1,119.1,119,96,2803
21158,2975094,6324418,133,FALSE,1,119.1,119,96,2803
21159,2975107,6324441,134,FALSE,1,119.1,119,96,2803
21160,2975118,6324470,135,FALSE,1,119.1,119,96,2803
21161,2975121,6324502,136,FALSE,1,119.1,119,96,2803
21162,2975132,6324533,137,FALSE,1,119.1,119,96,2803
21163,2975137,6324554,138,FALSE,1,119.1,119,96,2803
21164,2975149,6324589,139,FALSE,1,119.1,119,96,2803
21165,2975149,6324605,140,FALSE,1,119.1,119,96,2803
21166,2975155,6324646,141,FALSE,1,119.1,119,96,2803
21167,2975179,6324693,142,FALSE,1,119.1,119,96,2803
21168,2975188,6324715,143,FALSE,1,119.1,119,96,2803
21169,2975194,6324737,144,FALSE,1,119.1,119,96,2803
21170,2975238,6324835,145,FALSE,1,119.1,119,96,2803
21171,2975240,6324853,146,FALSE,1,119.1,119,96,2803
21172,2975230,6324894,147,FALSE,1,119.1,119,96,2803
21173,2975239,6324916,148,FALSE,1,119.1,119,96,2803
21174,2975230,6324953,149,FALSE,1,119.1,119,96,2803
21175,2975194,6324982,150,FALSE,1,119.1,119,96,2803
21176,2975185,6324992,151,FALSE,1,119.1,119,96,2803
21177,2975177,6325006,152,FALSE,1,119.1,119,96,2803
21178,2975172,6325025,153,FALSE,1,119.1,119,96,2803
21179,2975170,6325059,154,FALSE,1,119.1,119,96,2803
21180,2975158,6325094,155,FALSE,1,119.1,119,96,2803
21181,2975135,6325113,156,FALSE,1,119.1,119,96,2803
21182,2975128,6325126,157,FALSE,1,119.1,119,96,2803
21183,2975125,6325137,158,FALSE,1,119.1,119,96,2803
21184,2975125,6325147,159,FALSE,1,119.1,119,96,2803
21185,2975132,6325185,160,FALSE,1,119.1,119,96,2803
21186,2975130,6325226,161,FALSE,1,119.1,119,96,2803
21187,2975124,6325232,162,FALSE,1,119.1,119,96,2803
21188,2975107,6325242,163,FALSE,1,119.1,119,96,2803
21189,2975101,6325250,164,FALSE,1,119.1,119,96,2803
21190,2975098,6325261,165,FALSE,1,119.1,119,96,2803
21191,2975099,6325277,166,FALSE,1,119.1,119,96,2803
21192,2975118,6325336,167,FALSE,1,119.1,119,96,2803
21193,2975120,6325350,168,FALSE,1,119.1,119,96,2803
21194,2975118,6325367,169,FALSE,1,119.1,119,96,2803
21195,2975107,6325397,170,FALSE,1,119.1,119,96,2803
21196,2975109,6325412,171,FALSE,1,119.1,119,96,2803
21197,2975105,6325433,172,FALSE,1,119.1,119,96,2803
21198,2975108,6325441,173,FALSE,1,119.1,119,96,2803
21199,2975117,6325452,174,FALSE,1,119.1,119,96,2803
21200,2975142,6325470,175,FALSE,1,119.1,119,96,2803
21201,2975158,6325487,176,FALSE,1,119.1,119,96,2803
21202,2975162,6325498,177,FALSE,1,119.1,119,96,2803
21203,2975157,6325523,178,FALSE,1,119.1,119,96,2803
21204,2975158,6325529,179,FALSE,1,119.1,119,96,2803
21205,2975161,6325533,180,FALSE,1,119.1,119,96,2803
21206,2975184,6325547,181,FALSE,1,119.1,119,96,2803
21207,2975200,6325559,182,FALSE,1,119.1,119,96,2803
21208,2975205,6325570,183,FALSE,1,119.1,119,96,2803
21209,2975203,6325575,184,FALSE,1,119.1,119,96,2803
21210,2975197,6325579,185,FALSE,1,119.1,119,96,2803
21211,2975177,6325584,186,FALSE,1,119.1,119,96,2803
21212,2975167,6325591,187,FALSE,1,119.1,119,96,2803
21213,2975162,6325609,188,FALSE,1,119.1,119,96,2803
21214,2975160,6325630,189,FALSE,1,119.1,119,96,2803
21215,2975158,6325636,190,FALSE,1,119.1,119,96,2803
21216,2975149,6325647,191,FALSE,1,119.1,119,96,2803
21217,2975147,6325655,192,FALSE,1,119.1,119,96,2803
21218,2975146,6325668,193,FALSE,1,119.1,119,96,2803
21219,2975148,6325675,194,FALSE,1,119.1,119,96,2803
21220,2975163,6325700,195,FALSE,1,119.1,119,96,2803
21221,2975166,6325709,196,FALSE,1,119.1,119,96,2803
21222,2975164,6325716,197,FALSE,1,119.1,119,96,2803
21223,2975151,6325733,198,FALSE,1,119.1,119,96,2803
21224,2975147,6325749,199,FALSE,1,119.1,119,96,2803
21225,2975148,6325763,200,FALSE,1,119.1,119,96,2803
21226,2975157,6325807,201,FALSE,1,119.1,119,96,2803
21227,2975146,6325837,202,FALSE,1,119.1,119,96,2803
21228,2975151,6325860,203,FALSE,1,119.1,119,96,2803
21229,2975148,6325865,204,FALSE,1,119.1,119,96,2803
21230,2975134,6325869,205,FALSE,1,119.1,119,96,2803
21231,2975129,6325875,206,FALSE,1,119.1,119,96,2803
21232,2975131,6325883,207,FALSE,1,119.1,119,96,2803
21233,2975144,6325902,208,FALSE,1,119.1,119,96,2803
21234,2975150,6325915,209,FALSE,1,119.1,119,96,2803
21235,2975153,6325937,210,FALSE,1,119.1,119,96,2803
21236,2975156,6325947,211,FALSE,1,119.1,119,96,2803
21237,2975155,6325951,212,FALSE,1,119.1,119,96,2803
21238,2975152,6325952,213,FALSE,1,119.1,119,96,2803
21239,2975133,6325945,214,FALSE,1,119.1,119,96,2803
21240,2975129,6325948,215,FALSE,1,119.1,119,96,2803
21241,2975125,6325956,216,FALSE,1,119.1,119,96,2803
21242,2975125,6325963,217,FALSE,1,119.1,119,96,2803
21243,2975135,6325981,218,FALSE,1,119.1,119,96,2803
21244,2975138,6325998,219,FALSE,1,119.1,119,96,2803
21245,2975134,6326005,220,FALSE,1,119.1,119,96,2803
21246,2975103,6326017,221,FALSE,1,119.1,119,96,2803
21247,2975096,6326028,222,FALSE,1,119.1,119,96,2803
21248,2975109,6326066,223,FALSE,1,119.1,119,96,2803
21249,2975111,6326086,224,FALSE,1,119.1,119,96,2803
21250,2975109,6326094,225,FALSE,1,119.1,119,96,2803
21251,2975089,6326125,226,FALSE,1,119.1,119,96,2803
21252,2975085,6326141,227,FALSE,1,119.1,119,96,2803
21253,2975084,6326155,228,FALSE,1,119.1,119,96,2803
21254,2975086,6326166,229,FALSE,1,119.1,119,96,2803
21255,2975093,6326183,230,FALSE,1,119.1,119,96,2803
21256,2975100,6326195,231,FALSE,1,119.1,119,96,2803
21257,2975118,6326214,232,FALSE,1,119.1,119,96,2803
21258,2975125,6326226,233,FALSE,1,119.1,119,96,2803
21259,2975128,6326239,234,FALSE,1,119.1,119,96,2803
21260,2975127,6326256,235,FALSE,1,119.1,119,96,2803
21261,2975120,6326272,236,FALSE,1,119.1,119,96,2803
21262,2975092,6326317,237,FALSE,1,119.1,119,96,2803
21263,2975089,6326325,238,FALSE,1,119.1,119,96,2803
21264,2975087,6326346,239,FALSE,1,119.1,119,96,2803
21265,2975091,6326405,240,FALSE,1,119.1,119,96,2803
21266,2975084,6326436,241,FALSE,1,119.1,119,96,2803
21267,2975072,6326457,242,FALSE,1,119.1,119,96,2803
21268,2975064,6326465,243,FALSE,1,119.1,119,96,2803
21269,2975049,6326474,244,FALSE,1,119.1,119,96,2803
21270,2975017,6326486,245,FALSE,1,119.1,119,96,2803
21271,2975009,6326494,246,FALSE,1,119.1,119,96,2803
21272,2975006,6326503,247,FALSE,1,119.1,119,96,2803
21273,2975002,6326537,248,FALSE,1,119.1,119,96,2803
21274,2974997,6326562,249,FALSE,1,119.1,119,96,2803
21275,2974994,6326575,250,FALSE,1,119.1,119,96,2803
21276,2974990,6326581,251,FALSE,1,119.1,119,96,2803
21277,2974963,6326593,252,FALSE,1,119.1,119,96,2803
21278,2974950,6326604,253,FALSE,1,119.1,119,96,2803
21279,2974944,6326606,254,FALSE,1,119.1,119,96,2803
21280,2974931,6326605,255,FALSE,1,119.1,119,96,2803
21281,2974921,6326608,256,FALSE,1,119.1,119,96,2803
21282,2974893,6326644,257,FALSE,1,119.1,119,96,2803
21283,2974887,6326648,258,FALSE,1,119.1,119,96,2803
21284,2974877,6326641,259,FALSE,1,119.1,119,96,2803
21285,2974874,6326641,260,FALSE,1,119.1,119,96,2803
21286,2974871,6326652,261,FALSE,1,119.1,119,96,2803
21287,2974867,6326658,262,FALSE,1,119.1,119,96,2803
21288,2974854,6326654,263,FALSE,1,119.1,119,96,2803
21289,2974850,6326654,264,FALSE,1,119.1,119,96,2803
21290,2974846,6326659,265,FALSE,1,119.1,119,96,2803
21291,2974838,6326682,266,FALSE,1,119.1,119,96,2803
21292,2974829,6326698,267,FALSE,1,119.1,119,96,2803
21293,2974822,6326719,268,FALSE,1,119.1,119,96,2803
21294,2974821,6326736,269,FALSE,1,119.1,119,96,2803
21295,2974823,6326750,270,FALSE,1,119.1,119,96,2803
21296,2974860,6326826,271,FALSE,1,119.1,119,96,2803
21297,2974868,6326852,272,FALSE,1,119.1,119,96,2803
21298,2974878,6326924,273,FALSE,1,119.1,119,96,2803
21299,2974904,6327062,274,FALSE,1,119.1,119,96,2803
21300,2974920,6327163,275,FALSE,1,119.1,119,96,2803
21301,2974970,6327215,276,FALSE,1,119.1,119,96,2803
21302,2974970,6327215,1,FALSE,1,120.1,120,95,2803
21303,2974973,6327247,2,FALSE,1,120.1,120,95,2803
21304,2974978,6327256,3,FALSE,1,120.1,120,95,2803
21305,2974998,6327273,4,FALSE,1,120.1,120,95,2803
21306,2975001,6327280,5,FALSE,1,120.1,120,95,2803
21307,2974999,6327289,6,FALSE,1,120.1,120,95,2803
21308,2974992,6327302,7,FALSE,1,120.1,120,95,2803
21309,2974985,6327305,8,FALSE,1,120.1,120,95,2803
21310,2974980,6327313,9,FALSE,1,120.1,120,95,2803
21311,2974966,6327357,10,FALSE,1,120.1,120,95,2803
21312,2974964,6327384,11,FALSE,1,120.1,120,95,2803
21313,2975093,6328602,12,FALSE,1,120.1,120,95,2803
21314,2975117,6328608,13,FALSE,1,120.1,120,95,2803
21315,2975140,6328621,14,FALSE,1,120.1,120,95,2803
21316,2975166,6328644,15,FALSE,1,120.1,120,95,2803
21317,2975209,6328689,16,FALSE,1,120.1,120,95,2803
21318,2975231,6328707,17,FALSE,1,120.1,120,95,2803
21319,2975255,6328720,18,FALSE,1,120.1,120,95,2803
21320,2975285,6328729,19,FALSE,1,120.1,120,95,2803
21321,2975315,6328734,20,FALSE,1,120.1,120,95,2803
21322,2975346,6328734,21,FALSE,1,120.1,120,95,2803
